text,first_frame
21.58 Sylas has stolen Fiddlescicks' $ ulcimacel,79200
21.58 ASTROBOY99 (Naatiri) signals chat enemies are missing,79200
21.59 ASTROBOY99 (Naafiri) signals to be cautious,79200
22.02 ASTROBOY99 (Naafiri) signals enemy has vision here,79200
21.22 ASTROBOY99 (Naafiri) purchased Concrol Ward,79500
21.58 Sylas has stolen Fiddlesticks' 5 ulcimatel,79500
"21.58 ASTROBOY99 (Naafiri) signals that ""enemies are mAHEX Ho",79500
21.59 ASTROBOY99 (Naafiri) signals to be cautiou?,79500
22.10 phlllp (Anbeja has shut down ASTROBOY99 (Naafiri)!,79500
(Bonus Bounty: 318G),79500
21.54 ASTROBOY99 (Naafiri) is on che way,79800
21.58 Sylas has scolen Fiddlescicks' $ ulcimacel,79800
21.58 ASTROBOY99 (Naafiri) signals chat enemies are missing,79800
21.59 ASTROBOY99 (Naafiri) signals to be caurious,79800
22.10 phllip (Ambessa) has shut down ASTROBOY99 (Naafiri)!,79800
22.16 TacricalO (hin) on rampagel,79800
"21,58 Sylas has stolen Fiddlescicks' $ ulcimatel",80100
21.58 ASTROBOY99 (Naafiri) signals that enemies are missing,80100
22.10 philip (Ambessa) has shut down ASTROBOY99 (Naafiri)!,80100
22.16 TacticalO (Jhin) on rampagel,80100
"3/3/2 628,985 pts",80100
Wekin P,80400
Islle,80400
2/.58 Sylas has stolen Fiddlescicks' $ ulcimatel,80400
22.10 philip (Ambessa) has shut down ASTROBOY99 (Naafiri)l,80400
22.16 TacricalO (Jhin) on rampagel,80400
22.24 TacricalO (Jhin) has slain phillp (Arbessa) for a double klll,80400
22.16 TaccicalO (Jhin) cn a rampagel,80700
22.24 TacticalO (Jhin) has slain phlllp (Atbessa) for a double killl,80700
22.27 TacticalO (Jhin) has slain Zweni (Slvir) for & quadra killl,80700
22.27 Caesar (Sylas) signals that enemies are missing,80700
22.28 ASTROBOY99 (Naafiri) signals chat enemies are missing,80700
22.29 TacricalO (Jhin) has slain Isles (Grzgus) for 3 penta killl,80700
22.31 ASTROBOY99 (Naafiri) signals chat enemies are missing,80700
Tacticalo,81000
22.27 TacricalO (Jhin) has slain Zveni (Sivir) for a quadra killl,81000
22.29 TacricalO (Jhin) has slain Eles (Gragas) for penca killl,81000
22.32 ASTROBOY99 (Naafiri) signals chat enemies are missing,81000
22.32 Ally team has scored an acel,81000
22.35 [Team] Wekin Pcof (Alistar): hit me daddy,81000
22.29 TaccicalO (Jhin) has slain [sles (Gragas) for a penca Illl,81300
22.3| ASTROBOY99 (Naafiri) signals chat enemies are missing,81300
22.35 [Team] Wekin Poof (Alisrar): hit me daddy,81300
22.37 [Team] Wekin Poof (Alistar):,81300
22.41 Wekin Poof (Alisrar) is on che way,81300
22.41 Caesar (Sylas): R - Ready (Fiddlescicks),81300
22.29 TacticalO (Jhin) has slain Isles (Gragas) for a penca klll,81600
22.35 [Team] Wekin Poof (Alisrar): hic me daddy,81600
22.41 Wekin Poof (Aliscar) is on che way,81600
22.32 ASTROBOY99 (Naafiri) signals that enemies are missing,82500
22.332 Ally team hzs scored an acel,82500
22.35 [Team] Wekin Poof (Alistar): hir me daddy,82500
22.37 [Team] Wekin Pcof (Alistar):,82500
22.41 Weln Poof (Alisrar) is on the way,82500
23.00 [ will trade (Gangplank) purchased Control Ward,82500
22.35 [Team] Wvekn Pcof (Aliscar): hit me daddy,82800
22.41 Wekin Poof (Alistar) is on the way,82800
23.00 [ will trade (Gangplank) purchased Control Wvard,82800
23.03 TacricalO (Jhin) purchased Control Ward,82800
23.06 Wekin Pcof (Alisrar) purchased Control Ward,82800
22.41 Wekin Poof (Aliscar) on che way,83100
22.41 Caesar (Sylas): R - Ready (Fiddlesticks),83100
23.00 | will trade (Gangplank) purchased Control Ward,83100
23.06 Wekin Poof (Alistar) purchased Control Ward,83100
23.08 ASTROBOY99 (Naafiri) on che way,83100
22.41 Wekin Poof (Alisrar) is on the way,83400
23.03 TacticalO (Jhin) purchased Control Ward,83400
23.14 ASTROBOY99 (Naafiri) signals enemy has vision here,83400
22.37 [Team] Wekin Poof (Alisrar):,83700
22.41 Wekin Poof (Aliscar) on the way,83700
23.08 ASTROBOY99 (Naafiri) on the way,83700
22.41 Caesar (Sylas): Ready (Fiddlescicks),84000
23.03 Tacticall (hin) purchased Control Ward,84000
23.08 ASTROBOY99 (Naafiri) is on che way,84000
23.22 ASTROBOY99 (Naafiri) is on the way,84000
23.03 TacricalO (Jhin) purchased Conicrol Ward,84300
23.22 ASTROBOY99 (Naafiri) is on che way,84300
23.26 ASTROBOY99 (Naafiri) has cargeced the Aralhan (6996),84300
wikch 500G bouney,84300
23.29 [ will trade (Gangplank) signals enemy has vision here,84300
pniranng mnnnnnqp philip,84600
Tenorenananaenin,84600
wich Juug aane,84600
23+2h crude (Gangplank} signals enemy has vision here,84600
23.32 AST?'O3oY99 (Naafiri) signals to be cautious,84600
23.33 ASTROBOY99 (Naafiri) has cargered che Acaldian (35%]),84600
wich & 50OG beunty,84600
23.34 ASTROBOY99 (Naafiri) on the way,84600
23.35 ASTROBOY99 (Naafiri) has cargered ALEX HO -,84600
(Fiddlescieks),84600
Vekin Poof,84900
Tntnmmnmnnmm,84900
wich & SOOG bouncy,84900
23.32 ASTROBOY99 (Naafiri) signals to be caucious,84900
23.33 ASTROBOY99 (Naafiri) hus cargeced che Acakhan (3596),84900
wich 2 50OG beure;,84900
23.34 ASTROBOY99 (Naafiri) is on che way,84900
23.35 ASTROBOY99 (Naafiri) has Cargeced ALEX HO,84900
23.29 | will crade (Gangplank) signals enemy has vision here,85200
23.32 ASTROBOY99 (Naafiri) signals t0 be caurious,85200
23.33 ASTROBOY99 (Naafiri) has cargered che Atakhani (15%8),85200
ch a 50OG bouicy,85200
23.34 ASTROBOY99 (Naafiri) is on the way,85200
23.35 ASTROBOY99 (Naafiri) has cargeced ALEX HO,85200
23.46 / will trade (Gangplank) signals enemy has vision here,85200
MMM,85500
23.3} ASIROBOY99 (Naafiri) has cargered che Atakhan (35%),85500
Fich Juug boultt,85500
"23,34 ASTROBOY99 (Naafiri) on the way",85500
23.35 ASTROBOY99 (Naafiri) has cargered ALEX HO,85500
(Fiddlewclels),85500
23.46 [ will trade (Gangplank) signals enemy has vision here,85500
23.50 ASTROBOY99 (Naafiri) has slain Ruinous Arakhan?,85500
2351 ASTROBOY99 (Naafiri) on the way,85500
TiTTnTTTM,85800
M,85800
23.35 ASTROBOY99 (Naafiri) has targeced ALEZ ECE,85800
"(Fiddlescicls,",85800
23.46 [ will crade (Gangplank) signals enemy has vizien here,85800
23.50 ASTROBO 99 (Naafiri) has slain Ruinous Atakhan!,85800
23551 ASTROBO(99 (Naafiri) is on che way,85800
23.53 ASTROBOY99 (Naafiri) has cargeced PibbyBab - (Zed),85800
23.54 TacricalO (Jhin) legendaryl,85800
23.56 TacricalO (Jhin) asking for assistance,85800
(Fiddlestlcls),86100
23.46 | will trade (Gangplank) signals enemy has vision here,86100
23.50 ASTROBOY99 (Naafiri) has slain Ruinous Atakhan!,86100
23.51 ASTROBOY99 (Naafiri) is on che way,86100
23.53 ASTROBOY99 (Naafiri) has cargeced RobbyBeb (Zed),86100
23.50 ASTROBOY99 (Naafiri) has slain Ruinous Ataldhan!,87000
23.53 ASTROBOY99 (Naafiri) has cargeced RobbyBob (Zed),87000
23.54 TacticalO (hin) legendaryl,87000
23.56 Tacricalo (hin) asking for assistance,87000
24.15 ASTROBOY99 (Naafiri) is on the way,87000
24.16 ASTROBOY99 (Naafiri) signals to all in,87000
TTTTT,87300
2Ji50 PSTROBOY99 (Naafiri) has slain Ruinous Arakhanl,87300
1551 FSTROBOY99 (Naafiri) i5 on the way,87300
35} STROBOY99 (Naatiri) has targered RobbyBcb (Zed),87300
2304 UacticalO Uhin) legendary,87300
23.56 TaccicalO (Jhin) asking for assistance,87300
24.16 Caesar (Sylas} purchased Control Wvard,87300
STUINED,87600
TuTTMnTTTTTTT,87600
Wekin Poui,87600
4/4/2 628.985 pts,87600
24.16 Caesar (Sylas) purchased Control Wvard,87900
24.30 Caesar (Sylas): Cloud Drake Spawning in 0:16,87900
"4/4/2 628,985 pts",87900
23.53 ASTROBOY99 (Naafiri) has cargered RobbyBob (Zed),88200
23.54 TacricalO (hin) legendaryl,88200
24.16 Caesar (Sylas) purchased Control Ward,88200
24.30 Caesar (Sylas): Cloud Drake Spawning in 0.16,88200
24.39 Caesar (Sylas): Fiddlescicks Alive,88500
24.40 TacricalO (Jhin) legendaryl,88500
24.40 Caesar (Sylas): Ambessa Alive,88500
24.39 Caesar (Sylas): Flddlescicks Alive,88800
24.40 TaccicalO (Jhin) legendaryl,88800
2440 Caesar (Sylas): Aubes Alive,88800
24.46 Wekn Pcof (Alistar) asking for assistance,88800
Cwecan,89100
Ai MMI,89100
4434,89100
24.39 Caesar (Sylas): Flddlesckcls Alive,89100
2440 Caesar (Sylas): A Mbessan Alive,89100
24.46 Wekin Pcof (Alistar) asking for assistance,89100
24.48 Sylas has stolen Ambessa' $ ulcimatel,89100
24.50 [ will trade (Gangplank) signals enemy has vision here,89100
24.30 Caesar (Sylas): Cloud Drake - Spawning in 0.16,89400
24.39 Caesar (Sylas): Flddlesclcles Alive,89400
24.40 TacricalO (hin) legendaryl,89400
2440 Caesar (Sylas): A mbensa Alive,89400
24.46 Wekin Pcof (Alistar) asking for assisrance,89400
24.48 Sylas has stolen Ambessa'$ ulcimacel,89400
24.52 [ will crade (Gangplank) signals enemy has vision here,89400
24.46 Wekin Poof (Aliscar) asking for assistance,89700
24.48 Sylas has stolen Ambessa'$ ulcimatel,89700
24.52 [ will trade (Gangplank) signals enemy has vision here,89700
24.57 TacticalO (Jhin) legendaryl,89700
CHANNELIND ING,90000
24.40 Caesar (Sylas): Arbessu Alive,90000
24.46 Wekin Pcof (Alistar) is asking for assistance,90000
24.48 Sylas has scolen Ambessa'$ ulcimatel,90000
24.57 TacricalO (Jhin) legendaryl,90000
25.02 Wekin Pcof (Alisrar) purchased Cortrol Ward,90000
25.05 ASTROBOY99 (Naafiri) purchased Control Ward,90000
24.40 Caesar (Sylas): Arbena Alive,90300
24.46 Wekin Poof (Alistar) asking for assistance,90300
25.02 Wekin Poof (Alisrar) purchased Control Ward,90300
24.48 Sylas has stolen Ambessa'5 ulcimatel,90600
24.57 TacticalO (hin) legendaryl,90600
25.02 WVekin Poof (Aliscar) purchased Control Vvard,90600
25.14 ASTROBOY99 (Naafiri) on the way,90600
24.50 [will trade (Gangplank) signals enemy has vision here,90900
2452 crade (Gangplank) signals enemy has vision here,90900
24.57 Tacricall (Jhin) legendaryl,90900
"25,02 Wekin Poof (Aliscar) purchased Control Ward",90900
25.02 Wekn Poof (Alisrar) purchased Cortrol WNard,91200
25.05 ASTROBOY99 (Naafiri) purchased Control WVard,91200
25.26 ASTROBOY99 (Naafiri) on che way,91200
24.50 | will trade (Gangplank) signals enemy has vision here,91500
24.52 | will trade (Gangplank) signals enemy has vision here,91500
25.02 Wekin Poof (Aliscar) purchased Control Ward,91500
25.26 ASTROBOY99 (Naafiri) is on che way,91500
25.28 ASTROBOY99 (Naafiri) on the way,91500
7,91800
25.02 WVekin Pcof (Aliscar) purchased Control Ward,91800
25.14 ASTROBOY99 (Naafiri) on che way,91800
25.28 ASTROBOY99 (Naafiri) is on the way,91800
25.36 ASTROBOY99 (Naafiri) signals enemy has visicn here,91800
25.26 ASTROBOY99 (Naafiri) is on the way,92100
25.36 ASTROBOY99 (Naafiri) signals enemy has vision here,92100
25.38 TacricalO (Jhin) is on the way,92100
25.38 ASTROBOY99 (Naafiri) signals enemy has vision here,92100
ASTRQBL,92400
206,92400
98,92400
256,92400
OW,92400
25.38 TacticalO (Jhin) is on the way,92400
25.41 ASTROBOY99 (Naafiri) signals chat enemies are missing,92400
25.44 ASTROBOY99 (Naafiri) has cargeced che Cloud Drake (30%),92400
wich 600G bounty,92400
"25.46 An enen"" Objective Bounty has been claimed on Drageni",92400
(Bonus Bounty: 600G splic for cheir Ceam ),92400
,92700
25.44 ASTROBOY99 (Naafiri) has cargeced che Clud Drike 80%),92700
ich 1 600G bouncy,92700
25.46 An enemy Objective Bounty has been claimed o Drgen!,92700
(Bonus Bounty: 600G splic for cheir team ),92700
25.49 The enemy team has stolen the Cloud Drakel,92700
25.51 [Team] Wekin Pcof (Alistar): MB,92700
25.51 Sylas has stolen Fiddlesticks' 5 ulrimatel,92700
wich 2 6O0G bounty,93000
25.46 An eneny Objective Bounty has been claimed on Dragon,93000
(Bonus Bounty: 600G splic for cheir team ) Wekin Poof,93000
25.49 The enemy ceall has stolen the Cloud Drakel TMMMMI,93000
25.51 [Team] Wclan Poof (Alistar): MB,93000
25.51 Sylas has stolen Fiddlesticks'$ ulcimatel,93000
25.52 Wekan Poof (Aliscar) is on che way,93000
25.55 TacricalO (Jhin) legendaryl,93000
TM,93300
25.49 The enery ceanihas stolen che Cloud Drakel,93300
25.51 [Team] Wekin Poof (Alistar): MB,93300
25.51 Sylas has stolen Fiddlescicks' $ ulcimacel,93300
25.52 Wekin Poof (Alistar) is on che way,93300
25.55 TaccicalO (Jhin) is legendaryl,93300
25.57 TacricalO (Jhin): (Gragas R,93300
25.57 TaccicalO (Jhin): Grages R,93300
25.57 TacricalO (Jhin): (ragas R,93300
25.51 Sylas has stolen Fiddlesticks'$ ultimatel,94200
25.52 Wekin Poof (Alistar) on che way,94200
25.55 TacticalO (Jhin) is legendary!,94200
25.57 TacticalO (Jhin): Gragas,94200
25.57 TacticalO (Jhin): Gragas R,94200
25.57 TacricalO (Jhin): Gragas R,94200
26.15 Caesar (Sylas) asking for assistance,94200
26.15 TaccicalO (Jhin) signals chat enemies are missing,94200
25.57 TacricalO (Jhin): Gragas,94500
25.57 TaccicalO (Jhin): Gragas,94500
25.57 acricalO (Jhin): Graga5,94500
26.15 TacricalO (Jhin) signals chat enemies are missing,94500
26.18 ASTROBOY99 (Naafiri) signals enemy has vision here,94500
26.18 ASTROBOY99 (Naafiri) signals to all in,94500
25.57 TacticalO (hin): Gragas Len Mn,94800
26.23 ASTROBOY99 (Naafiri) signals enemy has vision here,94800
26.25 Caesar (Sylas) has cargeced che Baron Nashor (405) wich ? &,94800
360G bounty,94800
MnMM,95100
26.25 Caesar (Sylas) has cargeced che Barori Pushar (4053) wich a &,95100
26.28 Caesar (Sylas) has targeced the Baroni [ Jashor (2793) wich a &,95100
KUUbEoi,95400
Wek,95400
Sylas,95400
26.28 Caesar (Sylas) has cargered the Baron Nashor (27.96) wich,95400
360G bourty,95400
26.33 ASTROBOY99 (Naafiri) has hit & new milestone on Epic,95400
Monsters Killed: 901,95400
26.33 ASTROBOY99 (Naafiri) has slain Baron Nashor!,95400
26.34 Caesar (Sylas) on the way,95400
26.36 Caesar (Sylas) on the way,95400
26.36 ASTROBOY99 (Naafiri) is on the way,95400
13,95700
138,95700
26.33 ASTROBOY99 (Naafiri) has hic new milestone on Epic,95700
Monsters Killed: 902,95700
26.34 Caesar (Sylas) on che way,95700
26.36 Chesar (Sylas) on che way,95700
26.36 ASTROBOY99 (Naafiri) is on che way,95700
"26.39 TacricalO (Jhin) legendary""",95700
26.33 ASTROBOY99 (Naafiri) has slain Baron Nashorl,96000
26.36 Caesar (Sylas) on che way,96000
26.36 ASTROBOY99 (Naafiri) on the way,96000
26.39 TacricalO (Jhin) legendaryl,96000
26.42 TacticalO (hin) has slain RobbyBob (Zed) for a double killl,96000
2800,96300
26.36 ASTROBOY99 (Naafiri) on tche way,96300
26.39 TaccicalO (Jhin) legendaryl,96300
26.42 TacricalO (Jhin) has slain RobbyBob (Zed) for a double killl,96300
26.49 ASTROBOY99 (Naafiri) has slain Isles (Gragas) for double,96300
26.34 Caesar (Sylas) is on che way,96600
26.36 Caesar (Sylas) is on che way,96600
"26.39 TaccicalO (Jhin) legendary""",96600
26.42 TacticalO (Jhin) has slain RobbyBob (Zed) for double killl,96600
26.55 ASTROBOY99 (Naafiri) is on the way,96600
kaill?,96900
26.55 ASTROBOY99 (Naafiri) on the way,96900
26.57 TacricalO (Jhin): Fiddlescicks Alive,96900
26.58 TaccicalO (Jhin) signals chat enemies are missing,96900
27.0/ TacricalO (Jhin) signals chat enemies are missing 123,96900
killl,97200
27.01 TacricalO (Jhin) signals char enemies are missing,97200
27.02 TacricalO (Jhin) signals enemy has vision here,97200
27.05 Ally team has scored an acel,97200
27.06 [Team] Wekin Pcof (Alistar): caniac combo,97200
26.55 ASTROBOY99 (Naafiri) is on che way,97500
26.57 TacticalO (Jhin): Flddlescicks Alive,97500
26.58 TacticalO (Jhin) signals char enemies are missing,97500
27.01 TacticalO (Jhin) signals char enemies are missing,97500
27.06 [Team] Wekin Poof (Alistar): caniac combo,97500
26.57 TacticalO (Jhin): Fiddlescicks Alive,97800
26.58 TacricalO (Jhin) signals char enemies are missing,97800
27.0/ TacricalO (Jhin) signals char enemies are missing,97800
27.02 TacticalO (Jhin) signals enemy has vision here,97800
27.12 [ will trade (Gangplank) has hit a new milestone on,97800
Scructures Destroyed: 3251,97800
AlS,98700
"2706 [Tell] ""ekin Poof (A lijzur)"" caniac ccnbo",98700
27-12 [will Lrade ((angplrk) hw hc iev Mlexcone DIJ,98700
Srruccures Destroped J2I,98700
1726 Ememy [eanllagread {0 9 juneuder wich 'Oe; ior and,98700
"J8anx,",98700
27.28 F ST 'O8O 99 ( hutiri) hias hic _ new Ilexcolie Dj,98700
Scrruecunts Decro/ed; 751,98700
17.J0 Sylis Jus Ecler Sivir '; Ulcinarel,98700
Scruccures Destreyed: 3251,99000
27.26 Enemy tcam agreed to surrender wich vctes for and,99000
82inst.,99000
"27,28 ASTROBOY99 (Naafiri) has hic & nev milestcne on",99000
Scruccures Descrcyed: 751,99000
"27,30 Sylas has stolen Sivir' $ ulcimatel",99000
"27,.33 Wekin Pccf has disconnecced",99000
27.35 [All] Taccicalo {Jhin): g8,99000
Mkoimtr,99300
MKoIElyo,99300
Hhcoidor,99300
Mkoisup,99300
Hcoia,99300
Mkoimyt,99600
5,99600
MKoItlye,99600
Hhoidor LEVEL UP,99600
 375 +20 LP +1498 MP,99600
~lvvvvv MASTERY 5,99600
CHALLENGER Mark Earned,99600
MKoisup 1324 LP,99600
roia,99600
MKoItlya,99900
Mioi Jor,99900
coia,99900
Al Mode All Images Videos Short videos Forums News More,100200
League of Legends Wiki,100200
https {lwiki leagueoflegends com > en-US Edge_oi_Ni_.,100200
Edge of Night,100200
"Dec 29,2024 Grants a spell shield that blocks the next hostile ability (40 second",100200
"cooldown, timer restarts upon  taking damage from champions):",100200
Fandom,100200
"https {lleagueoflegends fandomcom > wiki , Edge_ot_N_",100200
Edge of Night League of Legends Wiki Fandom,100200
Edge of Night is a legendary item in League of Legends_ Annul is placed on cooldow,100200
when the user dies_ Annul will be active on clones of the user,100200
Images,100200
Edge of Night | League of Leg  . Edge of Night | League of Leg _ League of Items Edge of Night,100200
League of Legends Wiki - _ League of Legends Wki - _. League of Items,100200
A Chat on Discord,100500
Recipe,100500
Navigation Edge of Night,100500
Community portal 3000 (C 850),100500
Recent changes Serrated Dirk,100500
Random page 1000 300),100500
Long Sword,100500
League of Legends 350,100500
Champions 350,100500
Items Tunneler,100500
Runes 1150 (8 400),100500
Collection Long Sword,100500
Public Beta 350,100500
Ruby Crystal,100500
Titles 400,100500
Teamfight Tactics,100500
Legends of Runeterra Cost Analysis,100500
Wild Rift,100500
Universe Gold Value,100500
50 attack damage = 1750,100500
Player tools,100500
250 health = 666.67,100500
HD assets 15 lethality 450,100500
Tools Total Gold Value 2866.67,100500
What links here Gold Lefficiency,100500
Related changes Edge of Night'$ base stats are 95.569 gold efficient:,100500
Related changes Edge of Night' $ base stats are 95.569 gold efficient:,100800
Related changes Edge of Night'$ base stats are 95.56% gold efficient:,101400
Special pages,101400
Page information,101400
Create new page Notes,101400
ANNUL is placed on cooldown when the user dies:,101400
Recent changes,101700
Random page TCCATAET,101700
League of Legends,101700
Champions,101700
Items,101700
Runes Share on Insights,101700
Collection,101700
Public Beta Unlimited storage for videos un,101700
Titles Share Link,101700
Legends of Runeterrz Social Share,101700
Universe,101700
Share on You,101700
HD assets,101700
Share on Dise,101700
Tools,101700
What links here,101700
Related changes,101700
Special pages aetran Recartat,101700
Create new page WWll,101700
Redeem,101700
MKoieiyoyd,102000
MKoI Jojopyun MKOI Supa,102000
MKoiSupb,102000
MKoiaivaro,102000
MKOIelyoyd,102300
MKoi Jojopyun,102300
75 BERST,102300
MKoisupb,102300
MKol Jojopyun,102600
MKOI Supa,102600
MKoisupj +62,102600
Mkoiaivaro,102600
Blue team,102900
MKOIElyoya,102900
MKoI Jojopyun,102900
Mkoisupb,102900
HKoianvaro,102900
