text,first_frame
0721 02 01 04 (Zed) sializa que ha inimigos desaparecidos,29100
07.38 Damage (Poppy) temcomo ako RorBorBor - (KfaZi),29100
07. 39 02 01 04 (Zed) eta a caminho,29100
07.45 Damage (Poppy) Gu caminbo,29100
07.52 Damage (Poppy) sinaliza que ha inimigos desaparecidos,29100
0804 02 0l 04 (Zed) sinaliza queha Mgo5 desaparecidos,29100
70 72 100,29100
0 45 0 38,29100
cies) kaspersky 7 0.81 X5 3[],29100
1336/1379,29100
Cor IcC TTEnn,29100
odoriko,29400
70 72 60 100,29400
cie9) kaspersky 7 0.81 X5,29400
1342/1379,29400
Co 5Tdd Ennn C,29400
07.09 02 01 04 (Zed) sinalza que inimigos deraparecidos,29700
07.21 02 01 04 (Zed) tinaliza que ha Inigos desaparecidos odoriko,29700
07 38 Damage (Poppy) tem como alvo BoraBorabar (KhaZi),29700
07.45 Damage (Poppi esta caminho,29700
07.52 Damage (Poppy) sinalza que ha inimigo; desaparecidos,29700
0804 02 01 04 (Zed) sinaliza que ha inimigos desaparecidos,29700
0B.14 Grevthar (Atrril 6Ga caminho,29700
70 72 85 30 100,29700
045 38,29700
noping 7 0.81 X5 2[[,29700
1348/1379,29700
Co IcD Euon,29700
07.09 04 Zed) analia qu m inimigos deraparecidos,30000
0721 02 01 04 (Zed) sinaliza que ha inimigos desaparecidos,30000
07.38 Damage (Poppy) tem amd alo PoraBoraBora - (KhaZix),30000
07.52 Damage (Poppy) sinaliza que ha inimigos deraparecidos,30000
080+ 02 01 04 (Zed) tinalza que ha Igos desaparecidos,30000
0B.14 Grevthar (Ahri) eta caminho,30000
08.20 Grevthar (Ahri) eta caminho,30000
70 72 00 1.29,30000
45 0 38,30000
noping 0.81 X5 3][,30000
1355/1379,30000
Co IcC Tonn C,30000
Damage,30300
07.39 02 0l 04 (Zed) esta a caminho,30300
07.45 Damage' (Potoy) Eta a caminto,30300
07.52 Damage (Poppy) sinalza que ha inimigos desaparecidos,30300
0B.14 Grevthar (Atri) Eta caminho,30300
0B20 Grevthar (Ahri) esta a caminho,30300
08.26 Damage (Poppy) En caminho,30300
0826 Grevthar (Ahri) esta caminno,30300
0828 Damage (Poppy) e nadnd ako odoriko; (Nidalec),30300
70 72 00,30300
(m9 FiRY 0.81 X5,30300
1360/1379,30300
o Icd TETIn,30300
polo capalot,30600
07.52 Damage (Popol) sinaliza que ha inimigos deraparecidos,30600
0804 02 01 04 (Zed) aaka que ha iuizos desaparecidos,30600
0B.14 Grevthar (Ahri) esta caminho,30600
08.20 Grevthar (Alri) esta caminho,30600
"08.26 Damage (Poroy"" eta caminho",30600
08.26 Grevthar (Ahri) eta caminto,30600
0828 Damage - (Popoi)  tem como ako odorko - (Ixidalee),30600
08.33 02 0l 04 (Zed) comprou Sertinela de Cortrole,30600
Aloned,30600
70 72 85 100,30600
(m9 FuRY Z 0.81 X5 [,30600
1366/1379,30600
Co 7 Tdd Eennn C2,30600
"0820 Grevthar (Atri) 44 , caminho",30900
0826 Damage (Poppy) esta caminho,30900
0826 Grevthar (Ahri) eta a caminho,30900
0828 Damage (Poppy) tem como alvo odoriko - (Nidalec),30900
08 J3 02 0l 04 (Zed) comprou Sertincha de Controle,30900
08.35 Damage (Poppyy esta a caminho,30900
08 J6 Krastymel (KaiSa}: Pantheon - Nivel 6,30900
08.39 Damage (Foppy) Missao sentinela concuida! Tempo de conclusao:,30900
839,30900
045 0 38,30900
(0e89 Kalunga 7 0.81 X5 3][,30900
1372/1379 FLL,30900
Co IcC Teenn De,30900
0826 Danage (Poppy) esta caminto,31200
0826 Grevthar (Ahri) esta camino,31200
08.28 Damage (Poppy) Temcomoako odpriko (Nidalec),31200
0BJJ 02 0l 04 (Zed) comprou Seritincla de Cortrole,31200
0835 Damage (Poppy) esta caminho,31200
08 J6 Krastymel (KaiSa}: Pancheon - Nivel 6,31200
0839 Damage (Poppy) Missao sentinel concluidal Tempo conclusao:,31200
839 +210,31200
0842 Dange (Poppy) sinaliza que 0 inimigo tem visao aqui,31200
14i,31200
70 72 85 30 60 100 05 1.09,31200
11,31200
cie9) Kalunga 7 0.81 X5,31200
1378/1379,31200
Co IcC E nnnn Ann,31200
08.26 Grevthar (Afri) eta a caminto,31500
08.28 Damage' (Popoyi tem comoako pdprko - (idalee),31500
0BJ} 02 0l 04 Icc) comprou Sertinela de Cortrole,31500
08.35 Damage (Poppy) esta caminto Grevrhar,31500
08 J6 Krastymel (KaiSa}: Panfepn- Nivel 6,31500
08.39 Damage (Foppy) Mirao da sentinela concluidal Tempo de conclusao:,31500
8392,31500
08.42 Damage (Poppa_siala gue 0 iningo tem visjo aqui,31500
0848 Grevthar (Afri) :inalaa que 0 inmigo tem visao aqui,31500
70 72 85 30 60 100 1.04,31500
"{""9 logitech (7 7 0.81 X5 1382/1382",31500
Co IcC IETnennn A,31500
08.28 Damage (Poppy) temcomo ako odbrko (nxidalee),31800
0BJ} 02 0l 04 (Zed) comprou Sertinela de Cortrole,31800
08.J5 Damage (Poppy) E0 caminho,31800
08.36 Krastymel (KaiSa} Pantheon - Nivel 6,31800
08.39 Damage (Poppy) Missao sentinel concluidal Terpo de conclusao:,31800
0842 Dange (Poppy) sinaliza que inimigo tem virao aqui,31800
08.48 Grevthar (Atri) sinalza que inimigo tem visao aqui,31800
0853 Danage (Poppy) emcamd alo polo capalpt - ( ikrod),31800
70 72 85 30 60 100,31800
4m9 logitech 0 7 0.81 X5 1382/1382,31800
Co Icd Faenennn,31800
0842 Dange (Poppy) siraliza que inimigo tem visao aqui,32100
08.48 Grevthar (Atri) siala qpe inimigo tem visao aqui,32100
0853 Dansyagroren Damage ujcougako polo capalot - (Viktor),32100
0B.54 Panch Dominacao,32100
08.55 Damage (Poppylaialta que ta inimigos desaparecidos,32100
0B.57 Knn KKarapf,32100
0857 Krastyun,32100
08.58 Grevthar (Ahrijeiala queha iimigos desaparecidos,32100
08.59 Grevthar (Ahri) Eti a canno,32100
kaspersky 7 0.81 X5 1382/1382,32100
o Icd Ceaenn C,32100
88,32400
08.54 Krastymel (Kai Sa} Panthepn Dominacao,32400
08.55 Damage (Poppy) sinaliza que ha inimigos desaparecidos,32400
0857 Krastymel (KaiSa}: PamehepnR,32400
0B.57 Krastymel (KarSa}: Pamhean R,32400
08.58 Grevthar (Alri) Fiml quetu inimigos desaparecidos,32400
0B.59 Grevthar (Ahri) eta a caminho,32400
0900 02 0l 04 (Zed) eta cainato,32400
090u Grevthar (Atri) eta caminfo,32400
0901 02 0l 04 (Zed) eta caminho,32400
70 72 30 00,32400
kaspersky 7 0.81 X5 [[[,32400
1290/1382,32400
Co IcC Eeennn A,32400
habilidade ainda nao esta prontal,32700
noping 0.81 X5 ],32700
[146/1382 +10.8,32700
Co 3 Ecd CEnennnn ULD T7n,32700
08.57 Krastymel (KaiSa}: Pantheon R 08.57 Krastymel (KaiSa}: Pantheon R Grevthar,33000
08.58 Grevthar (Ahri) sinaliza que ha inimigos desaparecidos,33000
08.59 Grevthar (Ahri) esta caminno,33000
0900 02 01 04 (Zed) esta caminho,33000
0900 Grevthar (Ahri) esta caminto,33000
0901 02 01 04 (Zed) esta caminto,33000
709 1] 02 01 04 (Zed) siraliza que B inimigos desaparecidos,33000
09.14 Krastymel (KaiSa) sinalza quehi inimizos desaparecidos,33000
ilidade ainda nao esta prontal,33000
70 72 85,33000
0.0,33000
noping 0.81 X5 3][ 2[,33000
1199/1382 10.6,33000
Co 7Tdd I3nn JLD Te,33000
Ggrevthar,33300
0857 Krastymel (Kai Sa}: Panthepn R,33300
08.57 Krastymel (KaiSa} Pantkeon R,33300
0B.59 Grevthar (Ahri) esta caminho,33300
0900 02 01 04 (Zed) eta caminho,33300
0900 Grevttar (Ahri) esta caminho,33300
0901 02 01 04 (Zed) ELe caminto,33300
09.1J 02 01 04 (Zed) siraliza que inimigos deraparecidos,33300
09.14 Krastymel (KaiSa) sinaliza queh inimigos desaparecidos,33300
70 72,33300
(29 FuRY Z 0.81 X5,33300
1247/1382 9.5,33300
Co Icd ICETAF IL Saon,33300
0857 Krastymel (Kai Sa} Panthepn R,33600
08.58 Grevthar (Ahri) sinalza que ha inimigos desaparecidos,33600
0B.59 Grevthar (Ahri) 0Ga caminho,33600
0900 02 01 04 (Zed) esta caminto,33600
0900 Grevthar (Alri) eta a caminho,33600
0901 02 01 04 (Zed) esta a caminho,33600
09 13 02 0l 04 (Zed) sinaliza que ha inimigos desaparecidos,33600
09.[4 Krastymel (Kai Sa} sinaliza que ha inimigos desaparecidos,33600
0921 02 0l 04 (Zed eta a caminho,33600
(09 FuRY Z 0.81 X5 3]l [,33600
1261/1382 1.2,33600
Co Icd IEennn c,33600
08.58 Grevthar (Atri) sinaliza que ha inimigos desaparecidos,33900
08.59 Grevthar (Ahri) esta a caminho,33900
0900 02 0l 04 (Zed) esta a caminto,33900
0900 Grevthar (Ahri) esta caminho,33900
0901 02 01 04 (Zed) eta caminho,33900
09 13 02 0l 04 (Zed) sinalza que ha inimigos desaparecidos,33900
09.14 Krastymel (Kai Sa} sinalza que ha nunug95 desaparecidos,33900
0921 02 01 04 (Zed) esta a caminho,33900
0926 Damage (Poppy) esta caminto,33900
70 72 85 60 100,33900
1.39,33900
Kalunga 7 0.81 X5 3[],33900
1267/1382 2,33900
Co 7 Tcd IEOEn Sn,33900
70 72 85 30 60 00,34200
1.34,34200
cies) Kalunga 7 0.81 X5 2[[,34200
1273/1382 2,34200
Co Icd Irinennn,34200
0900 Grevthar (Ahri) esta a caminho,34500
0901 02 01 04 (Zed) esta caminho,34500
09.[3 02 0l 04 (Zed) sinaliza que ha inimigos desaparecidos,34500
09.14 Krastymel (KaiSa) sinaliza que ha inimigos desaparecidos,34500
0921 02 01 04 (Zed) esta caminho,34500
09.26 Damage Potoy eta caminto,34500
0934 Grevthar (Ahri) ainalia que h inimigos desaparecidos,34500
09 37 Grevthar (Atri} sinaliza que ha inimigos desaparecidos,34500
09.J8 Grevthar (Alri) sinalza para recuar,34500
1.29,34500
4m9 logitech (7 7 0.81 X5 1279/1382 2,34500
or Icd Ie_enn,34500
414,34800
0900 Grevthar (Ahri) Esta a caminho,34800
09.1J 02 01 04 (Zed) sinalza que ha Imigos desaparecidos,34800
"09.26 Damage (Potoy"" eta caminho 177",34800
09. 34 Grevthar (Ahri) ainalia queh inimigos desaparecidos,34800
09 37 Grevthar (Ahri) sinaliza que ha inimigos desaparecidos,34800
09. J8 Grevthar (Alri) sinaliza para recuar,34800
1.24,34800
logitech ( 7 7 0.81 X5 3[,34800
1275/1382 2,34800
Co Aco Cannnnn Dcnon,34800
09 [4 Krastymc | (Kai 5a) sinaliza que ha inimigos deraparecidos,35100
0921 02 0l 04 (Zedj esta a caminho,35100
0926 Damage (Poppy) eta caminho,35100
09.34 Grevthar (Atri) sialza que ha inimigos desaparecidos,35100
09-37 Grevthar (Atri) sialza que ha inimigos desaparecidos,35100
09 J8 Grevthar (Atri) sinala para recuar,35100
09.47 Grevthar (Alri) sinaliza para recuar,35100
09.48 Grevtlar (Atri tiralia para recuar,35100
09.49 Damage (Poppy} 7 Telepotte,35100
1.19,35100
kaspersky 7 0.81 X5 1284/1385 2,35100
Co 3Ecd Cennt Tan,35100
09.47 Grevthar (Afri) tinalza para recuar,35400
09.48 Grevthar (Atri) tiralia para recuar,35400
09.49 Damage (Poppy}: 'ikear Teleporte,35400
09.49 Damage (Poppyk Vktor Teleparte,35400
0950 Krastyuel (KaiSa}: Vikaor Teleporte,35400
0950 Krastymel (KaiSa}: 'Keor Teleporte,35400
0950 02 0l 04 (Zcd; Paneheon Flash,35400
0950 02 04 (Zedj;: Fanehepn Fash,35400
09.5} Grevthar (Afri) sinaliza para recuar,35400
70 72 60 00,35400
1.14,35400
1290/1385 2,35400
Co Icd Ianennn De,35400
Damage +210,35700
303,35700
09.49 Damage (Poppy} Yitor Teleporte,35700
09.50 Krastymel (KaiSa}: Vitar Teleporte,35700
09.50 Krastymel (Kai Sa} Viktor Teleporte,35700
09.50 02 01 04 (Zedj: Pancheon Flash,35700
09.50 02 0l 04 (Zedj: Parcheon Fash,35700
09.5} Grevthar (Ahri) tialza para recuar,35700
0954 02 0l 04 (Zed: Panefeon Flash,35700
0955 02 01 04 (Zedj: Fanheon Flash,35700
09.55 [Equipe] 02 0l 04 (Zedfmo f,35700
70 73 85 30 60 00,35700
1.09,35700
noping 7 0.81 X5 1279/1385 2,35700
Co Lee Haet,35700
70 73 00,36000
1.04,36000
noping 7 0.81 X5 1359/1385,36000
Co Icd Caeedn Teeene,36000
"0950 Krastymel (Kai Sa}: ""iror Teleporte",36300
0950 Krastymel (KaiSa}: Vktar Teleporte,36300
0950 02 0l 04 (Zedj: Parheon Flash,36300
09.50 02 0l 04 (Zedj: Pancheon Flash,36300
09.5} Grevthar (Alri) tinaliza para recuar,36300
09.54 02 0l 04 (Zedj;: Panheon Fash,36300
09.55 02 0l 04 (Zed; Panefieon Flach,36300
09.55 [Equipe] 02 01 (Zedj no f,36300
[0.05 Krastymel (KaiSa) eta a caminto,36300
70 73 85 60 00,36300
59,36300
crw9) FuRY 7 0.81 X5,36300
1365/1385,36300
Co IcC Canetnn,36300
0950 Krastymel (KaiSa}: Viktor Teleporte,36600
09.50 02 01 04 (Zed}: Pantheon Flash,36600
0950 02 01 04 (Zed}; Pancheon Flath,36600
09.5} Grevthar (Ahri) siraliza para recuar,36600
09.54 02 0l 04 (Zed}: Pantheon Flash,36600
09.55 02 0l 04 (Zed}: Pantheon Flash,36600
09.55 [Equipe] 02 0l 04 (Zed) no f,36600
1005 Krastymel (KaiSa) esta caminho,36600
10.12 Krastymel (KaiSa}: Viktor Teleporte Irrestrito,36600
70 73 85 30 00,36600
54,36600
(m9 FLRY 7 0.81 X5 3],36600
1371/1385,36600
Io Icd CETEedn,36600
09.50 02 01 04 (Zed} Pantheon Flash,36900
0950 02 01 04 (Zed}: Pantheon Flach,36900
09.54 02 0l 04 (Zed}; Panthepn Flash,36900
0955 02 01 04 (Zed}: Parheon Flash,36900
09.55 [Equipe] 02 0l 04 (Zedeno,36900
1005 Krastymel (KaiSa) esta a caminho,36900
10.12 Krastymel (KaiSa}: Viktpr Teleporte Irrestrito,36900
cies) Kalunga 0.81 X5 2[],36900
1377/1385,36900
Co 5Tdd CFenn,36900
70 73 60 00,37200
44,37200
cies) Kalunga 0.81 X5,37200
1383/1385,37200
o Icd Jnons,37200
0 3 8 0 3 / 5,37500
69 0/3/1 69 211/1,37500
82 1/1/0 66 0/1/1,37500
Grevrhar polo capalot,37500
94 0/0/0 100 0/0/0,37500
09.50 02 0l 04 (Zed}: Pantheon Flach,37500
09.5} Grevthar (Ahri) simalza para recuar,37500
09.54 02 0l 04 (Zed}; Pantrieon Flath Krastymel VAS Askadan,37500
09.55 02 01 04 (Zed) Pantheon Flash,37500
09.55 [Equipe] 02 0l 04 (Zedjno f 89 1/0/0 89 1/1/0,37500
1005 Krastymel (KarSa) esta a camirho,37500
1025 Damage (Poppy) esta 1026 MIREU BURDOL FAN (Aatrox) esta caminho caminho Damage 0 100 Aloned,37500
18 1/1/0 15 2/0/1,37500
[D] Flash,37500
Teleporta voce por uma curta distancia em direcao a0 seu cursor:,37500
70 73 60 00 221,37500
39,37500
logitech (7 Z 0.81 X5 1385/1385,37500
Co IcC Eceoe 4eto,37500
147,37800
[0.05 Krastymel (KaiSa) esta caminho,37800
10.12 Krastymel (KaiSa} ctan Teleporte Irrestrito,37800
10.25 Damage (Poppy) esta caminho,37800
1026 MIREU BURDOL FAN (Aatrox) eta caminto,37800
1029 Grevthar (Ahri}: Espere por Aatrox Teleporte Irrestrito 1525,37800
1029 Grevthar (Ahri): Expere por Aatrox Teleporte Irrestrito - [525,37800
I0J0 Grevthar (Alri}: Espere por Aatrox Tcleporte Irrestrito ISls,37800
[0JJ 02 0l 04 (Zed) esta caminto +140,37800
1034 Damage (Poppy) esta caminho,37800
70 73 30 00 216,37800
8 34,37800
logitech (7 7 0.81 X5 2]],37800
1194/1388 +23,37800
Cor D7o Cannnn JLD C,37800
46,38100
1025 Damage (Poppy) eta caminho,38100
[026 MIREU BURDOL FAN (Aatrox) esta a caminho,38100
1029 Grevthar (Akri): Espere por Aatrox Teleporte Irrestrito - [525,38100
1029 Grevthar (Ahri): Espere por Aatrox Teleporte Irrestrito 1525,38100
I0JO Grevthar (Alri}: ExpEre por Aatrox Tcleporte Irrestrito ISls,38100
10JJ 02 0l 04 (Zed) eta a caminto,38100
1034 Damage (Poppy} esta a caminfo,38100
10.36 Damage (Poppy) tem como alvo oubriko - (Niralee),38100
ILJZ LREU BURDOL FALlAatrorl 4tia qaminko,38100
70 73 85 60 00 211,38100
29,38100
cie9) kaspersky 7 0.81 X5 2[,38100
853/1388| +12.0,38100
Co Icd Eedn ALO€,38100
Grevtltar 151,38400
109,38400
[025 Damage (Poppy) eta caminho,38400
[026 MIREU BURDOL FAN (Aatrox) esta a caminto,38400
[029 Grevthar (Afri) Espere por Aatrox Teleporte Irrestrito - [525,38400
1029 Grevthar (Atri} Espere por Aatrox Teleporte Irrestrito 1525,38400
I0JO Grevthar (Ahri} Espere por Aatrox Tclcporte Irrestrito ISls,38400
10JJ 02 0l 04 (Zed) esta a caminho,38400
10.36 Damage (opal tem comoako odbrko - (Ixidalee),38400
1037 MIREU BURDOL FAN (Aatrox) eta caminbo,38400
Voce nao pode conjurar,38400
70 73 85 30 60 00 2.06,38400
24,38400
cies) kaspersky 0.81 X5 6 & ? [,38400
[567/1388 +13.1,38400
Co Weo Inndnn ILOC 4cnain,38400
1026 MIREU BURDOL FAN (Aatrox) Bu caminho,38700
1029 Grevttar (Atri}: Expere por Aatrox Teleporte Irrestrito 1525,38700
1029 Grevthar (Atri}: EspEre por Aatrox Tcleporte Irrestrito 1525,38700
[0J0 Grevtfar (Afri} Espere por Aatrox Teleporte Irrestrito ISls,38700
1033 02 0l 04 (Zed) eta a caminto,38700
10.34 Damage Poppil Eta calino,38700
10Jo Damage (Poppy) temcomo akvo oderko - (xidalee},38700
paciteJ R-rBOI Fatatto7iE 4 caminto,38700
I0+YULUL Ul Zed)talaa gue ha inimigos desaparecidos,38700
70 73 85 60 00 2.01,38700
noping 7 0.81 X5 [[,38700
530/1388 +4.9,38700
Co 3 Edd Jendnn ALO€ Gds,38700
1034 Damage (Poppy) 4Ga caminho,39000
10.36 Damages (Popey En cOmo ako odbrko - Uxidalee),39000
[037 MIREU BURDOL FAN (Aatrox) Esta a camino,39000
1049 02 0l 04 (Zed) sialza que ha inimigos desaparecidos,39000
[0S0 Damage (oppy = Knipalee Flash,39000
10.50 Damage' (Popplt Nidalee Fash,39000
I050 02 0l 04 (Zed) tala queha inugo5 € desaparecidos,39000
[053 MIREU BURDOL FAN (Aatrox) sializa que ha inimigos,39000
desaparecidos,39000
73 73 95 60 00 1.56,39000
0 49 0 39,39000
noping 7 0.82 X5 578/1488 +4.9,39000
Co Icd IEetdn JLd 4e,39000
[036 Damage 'BORDOL e Mcdnd alo gdbrka - (aidalee),39300
10J7 MIREU FAN (Aatrox) esta a caminho,39300
1049 02 O/ 04 (Zcd) sinaliza que ha inimigos desaparecidos,39300
1050 Damage (Poppy}: Nidalee Fash,39300
1050 ) Ozonge (ed)rnalm GueFiash,39300
1050 02 0l (Zed) sinalza que ha inimigos desaparecidos,39300
[053 MIREU BURDOL FAN (Aatrox) sinaliza que ha inimigos,39300
1057 eqpe JfJ derrotouo Dragao Infertall,39300
habilidade ainda nat-,39300
73 73 60 00 4.59 151,39300
049 0 39,39300
(29 FuRY 7 0.82 X5 [,39300
11/1488 +7.4,39300
Co Ton eeetdn JLO,39300
7,39600
[036 Damage (Poppy) Te ncand alo odprkko (aidalee),39600
10J7 MIREU BURDOL FAN (Aatrox) esta a caminto,39600
1049 02 0l 04 IZed {alaa que ha inimigos desaparecidos,39600
1050 Damage (Poppy}: Nidalee Flash,39600
[0.50 Damage (Poppy}: Niralee Flash,39600
[050 02 0l 04 (Zed) sializa que ha inimigos desaparecidos,39600
1057 EHPE iimiga derrotouo Dragao Infertall,39600
V,39600
Nivel 10,39600
1/0/0 108.558 pts,39600
ABATE POR Polo capalot,39600
73 113 95 30 60 VU 4.54 1.06,39600
49 0 39 4,39600
crw9) FuRY Z 0.82 X15,39600
0/1544,39600
Co Icd Vnd,39600
VAS Askadan,39900
1049 02 01 04 (Zed) sinaliza que ha inimigos desaparecidos,39900
10.50 Damage (Poppy}: Nidalee Flash,39900
1050 02 01 0+ (Zed) sinaliza que ha inimigos desaparecidos,39900
10.53 MIRE J BURDOL FAN (Aatrox) sinaliza que ha inimigos,39900
Eraparecidbs,39900
0SI Aequipe derrotouo Dragao Infernall,39900
KOMIREU BURDOL FAN (Aatrox) sinaliza que ha inimigos,39900
desakecidos,39900
A,39900
0 AIMA Nivel 4,39900
2/0/2 14.992 pts,39900
Aa   Aloned,39900
73 113 95 30 60 100 449 1.01,39900
49 0 39,39900
cies) Kalunga 7 0.82 X15,39900
Co IcC Vnd E,39900
+46,40200
1050 02 0l 04 (Zed) sializa queha M M-go5 ' desaparecidos,40200
105} MIREU BURDOL FAN (Aatrox) sinaliza que ha inimigos,40200
denmarecidor,40200
1057 derrotouo Dragao Inferiall,40200
H.09 MIREU BURDOL FAN (Aatrox) siraliza que ha inimigos,40200
109 02 0l 04 (Zed) eliminouas Yastilarvasl,40200
I0 02 0l 04 (Zed) esta caminfo,40200
J 02 0l 04 (Zed En caminho BoraBoraBora,40200
Ae,40200
AIMIA Nivel 4,40200
ASSISTENGIA DE Aloned,40200
73 113 95 30 60 100 444 56,40200
BoraBoraBora,40500
IJ 02 0l 04 (Zed) esta a caminto,40500
1l4 Damage (Poppy}: Nidalee Teleporte Irrestrito,40500
MS Danage (Poppy}: Nidalee Telcporte Irrestrito,40500
IIS Damage (Poppyk Nidalee Teleporte Irrestrito,40500
IS Krastymel (KaiSa) tem como alo Torre Exterior (Barricada 4/5},40500
I6 02 0l 04 (Zed) esta caminho,40500
I7 02 0[ 04 (Zed) esta caminho,40500
IB Grevthar (Ahri) comprou Kalevolencia,40500
Damage (Poppy) esta caminho,40500
Nivel 5,40500
1/1/0 24245 pts,40500
Ledunor 02 01 U4,40500
73 113 95 30 60 100 4.39,40500
logitech (  7 0.82 X15 0/1544,40500
Cor IcC Vnnd,40500
14 Damage (Poepy} [idalee Telcporte Irrestrito,40800
Damage (Pofpid NNidallee Teleporte Irrestrito,40800
MS Damage (Poppy}: Nidalee Teleporte Irrestrito,40800
IS Krastymel (KaiSa) temcomo alo Torre Exeripr (Barrada 4I5),40800
[6 02 0l 04 (Zed) eta caminto,40800
I7 02 0l 04 (Zed) esta a camirto,40800
18 Grevthar (Alri) comprou Kalevolercia,40800
M9 Damage (Poppy) esta caminfo,40800
MzI Damage (Poppy) tEm como alo BprBoraBar - (KJazi),40800
1/1/0 24.245 pts,40800
arisheurIane 02 01 04,40800
73 113 95 30 60 100 4334,40800
"{""9 logitech (7 Z 0.82 X15 0/1544",40800
Co IcC And,40800
I6 02 0 04 (Zed) eta a caminto,41100
MZUL Ul 04 (Zed) esta caminno,41100
18 Grevthar (Ahri) comprou Kalvolercia,41100
I9 Damage (Pappy) esta caminho,41100
21 Damage (Poppy) tem como ako Borborbur - (iaZi),41100
[25 Damage' [Poppy) Eta caminfo,41100
[26 02 0l 04 Zed; EnctgeE insuficierte,41100
126 Krastymel (KaiSa) esta caminho,41100
126 Grevthar (Ahri) comprou Sentincla de Cortrole,41100
73 113 100 4229,41100
cnens) kaspersky 0.82 X15,41100
1544/1544,41100
Co Cot Lanenaaent,41100
1785,41400
125 Damage (Poppy) Esta caminho,41400
126 02 0l 04 (Zedj Erergia insuficiente,41400
126 Krastymel (KaiSa) esta caminho Damage,41400
126 Grevthar (Atri) comprou Sertinel de Controle,41400
1332 Grevthar (Alri}: Viktor Flach,41400
132 Grevthar (Alri} 4J Fash,41400
1132 02 0l 04 IZed) eta caminto,41400
13JJ02 0l 04 (Zed) esta caminto,41400
11334 Krastyiel (KaiSa) En caminto,41400
73 113 00 4.24 36,41400
42e9) kaspersky 0.82 X15 0 % 5,41400
Co Do AaennaAenn,41400
1166,41700
"126 02 0l 04 (Zed:"" Erctge inaniciente",41700
[26 Krastymel (KaiSa) esta caminho,41700
126 Grevthar (Ahri} comprou Sertinela de Cortrole,41700
113Z Grevttar (Atri} 'Ktor Flash,41700
1JZ Grevthar (Ahri} Flash,41700
113J2 02 0l 04 (Zed) esta caminto Krastymel,41700
113J 02 0l 04 IZed esta caminho,41700
H34 Krastymel (KaiSa) esta caminho,41700
1jb Grevthar (Ahri} eta a caminto,41700
13,41700
73 113 95 30 60 100 4.19,41700
noping 0.82 X15 P E %,41700
Co Icd Aaenenaaenn,41700
126 Krastymel (KaiSa Bu caminho,42000
126 Grevtlar (Ahri) comprou Seritincla de Controle,42000
132 Grevthar (Akri}: Viktor Flash,42000
113JZ Grevthar (Ahri}; Mhiot Fash Damage,42000
132 02 0l 04 (Zed) eta caminto Grevthar,42000
1JJ 02 0l 04 (Zed) esta caminno,42000
134 Krastymel (Kai Sa) esta caminho,42000
11Jb Grevthar (Ahri) esta caminto,42000
14+02 0l 04 (Zed) sinaliza que ha inimigos desaparecidos,42000
73 113 00 4.14 4.07 26,42000
noping Z 0.82 X15 1544/1544,42000
Co Ao Lanenaeenn,42000
11332 Grevthar (Afri}: Yikeor Flash,42300
1132 Grevthar (Atrif: Ykor Flash,42300
[32 02 0l 04 ZZed eta caminto,42300
13J 02 0l 04 (Zed) eta caminfo,42300
11334 Krastymel (KaiSa} eta a caminho,42300
1Jb Grevthar (Alri) eta a caminho,42300
14+02 0l 04 (Zed) aalza que ha i7vgos € desaparecidos,42300
1148 Krastymel (KaiSa}: Nipalee Fash,42300
1.48 MIREU BURDOL FAN (Aatrox) Esta caminho,42300
73 113 00 4.09 4.02,42300
cies) FiRY 7 0.82 X15,42300
o Icd Aaennaeaen C,42300
1JJ 02 0l 04 (Zed) esta a caminho,42600
134 Krastymel (KaiSa) esta a caminho,42600
Ijb Grevthar (Ahril esta a caminho,42600
Tn 02 01 04 (Zed) sinaliza que ha inimigos desaparecidos,42600
148 Krastymel (Kai Sa}: Nidalee Flash,42600
148 MIREU BURDOL FAN (Aatrox) esta caminno,42600
152 Damage (Popryf Kxidalee Flash,42600
152 Damage (Pappyk Nidalee Flash,42600
154 Krastymel (Kai Sa) comprou Sertincl de Controle,42600
73 113 95 100 4.04 3.57,42600
(29 FuRY 7 0.82 X15,42600
Co IcC Aaenenanny,42600
13J02 0l 04 (Zed) eta a caminto,42900
1J6 Grevthar (Ahri) eta caminho,42900
14402 0l 04 (Zed) siralia que inimigos deraparecidos,42900
148 Krastymel (KaiSa}: [Nidalee Flash,42900
148 MIREU BURDOL FAN (Aatrox) eta caminfo,42900
152 Damage (Poppy}: Nidalee Flash,42900
152 Damage (Poppyk: Nipalee Fash,42900
154 Krastymel (Kai Sa} comprou Sertinela de Cortrole,42900
73 113 00 3.59 3.52,42900
Co IcC Lanenaanny D,42900
Grevthar Aloned,43200
113J4 Krastymel (KaiSa) eta caminho,43200
1Jb Grevthar (Ahri) eta caminho,43200
14+02 0l 04 (Zed) sializa que ha Mumgo5 desaparecidos,43200
48 Krastymel (KarSa}: Nmale = Fash,43200
1.48 MIREU BURDOL FAN (Aatrox) esta a caminto,43200
[52 Damage (Poppy} NNidalee Fash,43200
152 Damage (Poppy}: NNidalee Fash,43200
154 Krastymel (KaiSa) comprou Seritincla de Cortrole,43200
1202 Grevthar (Afri) eta caminho,43200
73 113 95 0.1 3.54 3447,43200
42e9) Kalunga 0.82 X15 0 D ?,43200
1314/1547 +2.5,43200
Co IcC IETnan ULD,43200
393,43500
